,mac_addr,slot_id,fl_sinr,fl_mod_code_pt,databus_timestamp,year,month,day
801,00:a0:bc:87:86:c2,20,-0.9,fl_qpsk_1_4,1533752866,2018,8,8
802,00:a0:bc:87:86:c2,53,0.3,fl_qpsk_1_3,1533752866,2018,8,8
803,00:a0:bc:87:86:c2,20,-1.1,fl_qpsk_1_4,1533752926,2018,8,8
804,00:a0:bc:87:86:c2,53,0.2,fl_qpsk_1_3,1533752926,2018,8,8
805,00:a0:bc:87:86:c2,36,0.4,fl_qpsk_1_3,1533752926,2018,8,8
806,00:a0:bc:87:86:c2,40,0.3,fl_qpsk_1_3,1533752926,2018,8,8
807,00:a0:bc:87:86:c2,47,0.6,fl_qpsk_1_3,1533752926,2018,8,8
808,00:a0:bc:87:86:c2,53,0.4,fl_qpsk_1_3,1533752986,2018,8,8
809,00:a0:bc:87:86:c2,40,0.7,fl_qpsk_1_3,1533752986,2018,8,8
810,00:a0:bc:87:86:c2,47,0.7,fl_qpsk_1_3,1533752986,2018,8,8
811,00:a0:bc:87:86:c2,36,0.6,fl_qpsk_1_3,1533752986,2018,8,8
812,00:a0:bc:87:86:c2,20,-0.8,fl_qpsk_1_4,1533752986,2018,8,8
813,00:a0:bc:87:86:c2,53,0.2,fl_qpsk_1_3,1533753046,2018,8,8
814,00:a0:bc:87:86:c2,20,-0.9,fl_qpsk_4_15,1533753046,2018,8,8
815,00:a0:bc:87:86:c2,47,0.7,fl_qpsk_1_3,1533753046,2018,8,8
816,00:a0:bc:87:86:c2,36,0.5,fl_qpsk_1_3,1533753046,2018,8,8
817,00:a0:bc:87:86:c2,40,0.4,fl_qpsk_1_3,1533753046,2018,8,8
818,00:a0:bc:87:86:c2,40,0.6,fl_qpsk_1_3,1533753106,2018,8,8
819,00:a0:bc:87:86:c2,36,0.5,fl_qpsk_1_3,1533753106,2018,8,8
820,00:a0:bc:87:86:c2,20,-0.9,fl_qpsk_1_4,1533753106,2018,8,8
821,00:a0:bc:87:86:c2,53,0.2,fl_qpsk_1_3,1533753106,2018,8,8
822,00:a0:bc:87:86:c2,47,0.8,fl_qpsk_1_3,1533753106,2018,8,8
823,00:a0:bc:87:86:c2,36,0.6,fl_qpsk_1_3,1533753166,2018,8,8
824,00:a0:bc:87:86:c2,47,0.7,fl_qpsk_1_3,1533753166,2018,8,8
825,00:a0:bc:87:86:c2,40,0.5,fl_qpsk_1_3,1533753166,2018,8,8
826,00:a0:bc:87:86:c2,20,-0.9,fl_qpsk_4_15,1533753166,2018,8,8
827,00:a0:bc:87:86:c2,53,0.4,fl_qpsk_1_3,1533753166,2018,8,8
828,00:a0:bc:87:86:c2,20,-1.1,fl_qpsk_1_4,1533753226,2018,8,8
829,00:a0:bc:87:86:c2,53,0.1,fl_qpsk_1_3,1533753226,2018,8,8
830,00:a0:bc:87:86:c2,36,0.4,fl_qpsk_1_3,1533753226,2018,8,8
831,00:a0:bc:87:86:c2,40,0.4,fl_qpsk_1_3,1533753226,2018,8,8
832,00:a0:bc:87:86:c2,47,0.6,fl_qpsk_1_3,1533753226,2018,8,8
833,00:a0:bc:87:86:c2,40,0.5,fl_qpsk_1_3,1533753286,2018,8,8
834,00:a0:bc:87:86:c2,20,-1.0,fl_qpsk_1_4,1533753286,2018,8,8
835,00:a0:bc:87:86:c2,53,0.3,fl_qpsk_1_3,1533753286,2018,8,8
836,00:a0:bc:87:86:c2,36,0.5,fl_qpsk_1_3,1533753286,2018,8,8
837,00:a0:bc:87:86:c2,47,0.6,fl_qpsk_1_3,1533753286,2018,8,8
